ProductKey	ProductAlternateKey	ProductSubcategoryKey	WeightUnitMeasureCode	SizeUnitMeasureCode	EnglishProductName	SpanishProductName	FrenchProductName	StandardCost	FinishedGoodsFlag	Color	SafetyStockLevel	ReorderPoint	ListPrice	Size	SizeRange	Weight	DaysToManufacture	ProductLine	DealerPrice	Class	Style	ModelName	EnglishDescription	FrenchDescription	ChineseDescription	ArabicDescription	HebrewDescription	ThaiDescription	GermanDescription	JapaneseDescription	TurkishDescription	StartDate	EndDate	Status	EnglishProductSubcategoryName	EnglishProductCategoryName
290	FR-M94S-42	12	LB	CM	HL Mountain Frame - Silver, 42			$747.2	True	Silver	500	375	$1,364.5	42	42-46 CM	2.72	1	M	$818.7	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2013 12:00:00 AM		Current	Mountain Frames	Components
291	FR-M94S-44	12	LB	CM	HL Mountain Frame - Silver, 44			$706.81	True	Silver	500	375	$1,364.5	44	42-46 CM	2.76	1	M	$818.7	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2011 12:00:00 AM	12/28/2007 12:00:00 AM		Mountain Frames	Components
292	FR-M94S-52	12	LB	CM	HL Mountain Frame - Silver, 48			$706.81	True	Silver	500	375	$1,364.5	48	48-52 CM	2.8	1	M	$818.7	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2011 12:00:00 AM	12/28/2007 12:00:00 AM		Mountain Frames	Components
293	FR-M94S-46	12	LB	CM	HL Mountain Frame - Silver, 46			$623.84	True	Silver	500	375	$1,204.32	46	42-46 CM	2.84	1	M	$722.5949	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2011 12:00:00 AM	12/28/2007 12:00:00 AM		Mountain Frames	Components
294	FR-M94S-46	12	LB	CM	HL Mountain Frame - Silver, 46			$660.91	True	Silver	500	375	$1,240.45	46	42-46 CM	2.84	1	M	$744.2727	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Mountain Frames	Components
295	FR-M94S-46	12	LB	CM	HL Mountain Frame - Silver, 46			$747.2	True	Silver	500	375	$1,364.5	46	42-46 CM	2.84	1	M	$818.7	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2013 12:00:00 AM		Current	Mountain Frames	Components
296	FR-M94B-42	12	LB	CM	HL Mountain Frame - Black, 42			$617.03	True	Black	500	375	$1,191.17	42	42-46 CM	2.72	1	M	$714.7043	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2011 12:00:00 AM	12/28/2007 12:00:00 AM		Mountain Frames	Components
297	FR-M94B-42	12	LB	CM	HL Mountain Frame - Black, 42			$653.7	True	Black	500	375	$1,226.91	42	42-46 CM	2.72	1	M	$736.1455	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Mountain Frames	Components
298	FR-M94B-42	12	LB	CM	HL Mountain Frame - Black, 42			$739.04	True	Black	500	375	$1,349.6	42	42-46 CM	2.72	1	M	$809.76	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2013 12:00:00 AM		Current	Mountain Frames	Components
299	FR-M94B-44	12	LB	CM	HL Mountain Frame - Black, 44			$699.09	True	Black	500	375	$1,349.6	44	42-46 CM	2.76	1	M	$809.76	H	U	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.	每个车架都是在我们位于 Bothell 的工厂中手工制作，具有高质量山地车架所必需的最佳直径和壁厚。经过热处理后焊接在一起的铝制车架具有可避震的大口径叉管。	وقد تم تصنيع كل هيكل من تلك الهياكل يدويًا في مصنعنا بمدينة Bothel بحيث يصل اتساع قطره وسمكه إلى أفضل قيمتين مطلوبتين لهيكل دراجة مخصصة للقيادة في الجبال من الدرجة الأولى. ويتميز هيكل الألومنيوم الملحوم والُمعالج حراريًا بأنبوبة ذات قطر كبير يمتص الصدمات.	כל מסגרת מיוצרת ידנית במפעל שלנו ב- Bothell, לקבלת הקוטר ועובי הדופן האופטימליים שנדרשים למסגרת הטובה ביותר לרכיבה הררית. למסגרת האלומיניום המרותכת שהוקשחה בחום, יש צינור בקוטר גדול יותר הסופג את החבטות.	เฟรมแต่ละชิ้นผ่านการสร้างด้วยมือในโรงงาน Bothell เพื่อให้ได้ขนาดและความหนาที่เหมาะที่สุดสำหรับเฟรมจักรยานภูเขาชั้นดี  เฟรมอลูมิเนียมหล่อด้วยความร้อน มีโพรงขนาดใหญ่ซึ่งช่วยซึมซับแรงกระแทก	"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen für Mountainbikes erwartet werden. Der hitzebehandelte und geschweißte Aluminiumrahmen hat ein Rohr mit größerem Durchmesser, das stoßdämpfend wirkt."""	各フレームは、Bothell 工場で最高級のマウンテン バイクのフレームに必要な最適径および壁厚で手作りされます。熱処理された溶接アルミニウムのフレームは、衝撃を吸収する大径のチューブを備えています。	"""Her bir kadro Bothell tesisimizde, birinci sınıf dağ bisikleti kadrosu için gereken optimum çapta ve kalınlıkta elde hazırlandı. Tavlanan ve kaynaklanan alüminyum kadronun geniş çaplı borusu çarpma şiddetini emer."""	7/1/2011 12:00:00 AM	12/28/2007 12:00:00 AM		Mountain Frames	Components
